academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi
2022,2,Mars Hill,530102,SAC,4-11,5.93,5.4,0.767,0.457,30.0,0.59,0.348,0.854,17.33,15.0,16.33,-4.93,11.4,0.313,23.6,0.267,,,,,,,,
2022,2,Maryville (MO),530151,GLVC,9-5,7.29,8.79,0.891,0.522,32.71,0.694,0.246,0.831,19.86,8.64,10.14,2.43,12.57,0.278,14.86,0.643,,,,,,,,
2022,2,Mercy,530152,ECC,16-2,8.78,9.0,0.865,0.578,35.22,0.672,0.368,0.826,22.94,11.78,8.5,5.67,14.17,0.33,16.33,0.889,,,,,,,,
2022,2,Mercyhurst,530153,G-MAC,11-5,11.38,9.31,0.845,0.692,40.13,0.778,0.449,0.687,28.5,10.63,9.19,7.94,17.13,0.34,17.19,0.688,,,,,,,,
2022,2,Molloy,530154,ECC,7-10,6.24,8.53,0.811,0.254,27.18,0.692,0.281,0.883,16.24,15.82,11.88,-1.88,10.0,0.278,21.71,0.412,,,,,,,,
2022,2,Montevallo,530130,Peach Belt,11-7,9.28,10.39,0.886,0.557,32.78,0.739,0.313,0.821,24.11,14.72,10.67,4.17,14.83,0.325,20.22,0.611,,,,,,,,
2022,2,Mount Olive,530103,Conference Carolinas,10-6,7.0,6.38,0.834,0.65,30.56,0.745,0.406,0.879,19.13,14.0,9.38,2.75,12.13,0.294,18.56,0.625,,,,,,,,
2022,2,Newberry,530134,SAC,10-7,7.71,9.0,0.85,0.518,33.82,0.608,0.45,0.804,22.0,11.0,12.41,1.88,14.29,0.34,17.53,0.588,,,,,,,,
2022,2,North Greenville,530115,Conference Carolinas,9-9,7.11,8.83,0.861,0.457,34.06,0.7,0.488,0.81,20.94,10.11,12.72,1.11,13.83,0.31,18.72,0.5,,,,,,,,
2022,2,Pace,530157,NE10,11-4,9.2,13.13,0.851,0.481,34.93,0.765,0.267,0.78,23.47,13.4,8.13,6.13,14.27,0.305,17.33,0.733,,,,,,,,
2022,2,Palm Beach Atl.,530131,Sunshine State,5-9,4.43,13.0,0.816,0.483,34.64,0.641,0.269,0.767,14.36,11.14,12.71,-2.79,9.93,0.254,21.36,0.357,,,,,,,,
2022,2,Post,530104,CACC,4-8,6.08,5.58,0.842,0.373,28.25,0.659,0.269,0.871,16.42,17.33,13.5,-3.17,10.33,0.297,20.17,0.333,,,,,,,,
2022,2,Queens (NC),530117,SAC,12-5,10.47,8.35,0.793,0.619,37.24,0.725,0.479,0.819,26.47,11.24,10.18,5.82,16.0,0.354,19.82,0.706,,,,,,,,
2022,2,Quincy,530165,GLVC,4-10,5.21,7.36,0.843,0.48,24.71,0.806,0.183,0.874,12.36,15.21,11.14,-4.0,7.14,0.213,20.36,0.286,,,,,,,,
2022,2,Roberts Wesleyan,530125,ECC,10-5,9.47,9.67,0.782,0.622,36.8,0.706,0.471,0.76,25.33,9.6,12.6,3.27,15.87,0.355,20.07,0.667,,,,,,,,
2022,2,Rockhurst,530105,GLVC,8-6,6.0,10.5,0.857,0.389,25.86,0.691,0.279,0.831,17.71,14.5,10.64,1.07,11.71,0.281,20.14,0.571,,,,,,,,
2022,2,Rollins,530158,Sunshine State,12-3,7.4,11.47,0.857,0.467,32.4,0.705,0.31,0.801,22.53,10.27,10.6,4.53,15.13,0.334,17.2,0.8,,,,,,,,
2022,2,Saint Leo,530160,Sunshine State,6-8,8.71,6.21,0.793,0.548,35.64,0.727,0.451,0.865,23.43,14.86,14.57,0.14,14.71,0.355,18.93,0.429,,,,,,,,
2022,2,Saint Michael's,530161,NE10,3-12,5.4,9.27,0.777,0.385,28.67,0.642,0.46,0.869,14.8,16.93,13.27,-3.87,9.4,0.244,18.33,0.2,,,,,,,,
2022,2,Saint Rose,530106,NE10,8-9,5.82,10.18,0.817,0.342,29.29,0.776,0.275,0.849,16.53,14.41,11.53,-0.82,10.71,0.268,18.0,0.471,,,,,,,,
2022,2,Seton Hill,530122,G-MAC,13-7,8.3,6.85,0.87,0.694,33.8,0.695,0.352,0.822,23.45,11.0,9.3,5.85,15.15,0.286,15.35,0.65,,,,,,,,
2022,2,Shorter,530126,Peach Belt,3-14,4.06,6.41,0.767,0.314,22.71,0.375,0.304,0.929,11.82,16.24,18.18,-10.41,7.76,0.238,20.71,0.176,,,,,,,,
2022,2,Southern N.H.,530155,NE10,7-6,7.0,8.31,0.818,0.65,36.54,0.737,0.368,0.822,19.0,12.62,12.77,-0.77,12.0,0.264,18.77,0.538,,,,,,,,
2022,2,St. Anselm,530159,NE10,10-6,8.0,9.56,0.879,0.467,34.13,0.646,0.343,0.746,22.69,11.06,10.06,4.63,14.69,0.275,14.63,0.625,,,,,,,,
2022,2,St. Thomas Aquinas,530107,ECC,2-12,4.21,4.29,0.749,0.359,25.07,0.69,0.211,0.909,11.64,16.43,13.64,-6.21,7.43,0.256,21.71,0.143,,,,,,,,
2022,2,Tampa,530162,Sunshine State,21-0,7.81,11.19,0.886,0.546,37.71,0.854,0.278,0.842,23.33,15.05,8.71,6.81,15.52,0.342,16.38,1.0,,,,,,,,
2022,2,Tusculum,530118,SAC,9-7,8.69,4.94,0.804,0.514,31.94,0.551,0.608,0.81,22.63,15.19,13.88,0.06,13.94,0.381,20.0,0.563,,,,,,,,
2022,2,UAH,530140,Peach Belt,10-7,,,0.894,,,,,,,,,,,,,0.5882352941176471,,,,,,,,
2022,2,UIndy,530149,GLVC,14-4,7.11,9.72,0.897,0.54,31.44,0.714,0.364,0.851,19.44,9.44,8.11,4.22,12.33,0.273,15.17,0.778,,,,,,,,
2022,2,Walsh,530124,G-MAC,4-10,5.07,8.79,0.788,0.358,24.36,0.683,0.218,0.789,14.43,13.71,12.0,-2.64,9.36,0.294,20.07,0.286,,,,,,,,
2022,2,Westminster (UT),530129,RMAC,10-4,5.93,6.5,0.867,0.438,23.36,0.75,0.385,0.862,18.07,12.86,8.71,3.43,12.14,0.321,15.21,0.714,,,,,,,,
2022,2,Wheeling,530093,G-MAC,4-9,5.46,5.85,0.739,0.408,25.54,0.733,0.241,0.856,13.54,12.92,12.46,-4.38,8.08,0.231,21.23,0.308,,,,,,,,
2022,2,Wilmington (DE),530133,CACC,11-4,10.47,10.0,0.87,0.529,41.6,0.708,0.4,0.765,26.6,12.47,9.6,6.53,16.13,0.313,19.13,0.733,,,,,,,,
2022,2,Wingate,530108,SAC,13-5,9.11,9.06,0.841,0.508,37.94,0.667,0.37,0.751,24.94,10.83,9.44,6.39,15.83,0.322,14.33,0.722,,,,,,,,
2022,2,Young Harris,530127,Peach Belt,1-14,3.8,8.4,0.737,0.406,26.53,0.565,0.217,0.876,11.8,15.2,15.13,-7.13,8.0,0.273,24.27,0.067,,,,,,,,
2023,1,Air Force,546929,ASUN,11-6,6.12,8.06,0.902,0.388,27.12,0.729,0.425,0.842,18.24,11.71,10.0,2.12,12.12,0.302,16.41,0.647,,,,,,,,
2023,1,Army West Point,546930,Patriot,13-4,6.59,7.76,0.849,0.61,36.06,0.673,0.5,0.821,19.41,10.94,9.12,3.71,12.82,0.304,16.35,0.765,,,,,,,,
2023,1,Bellarmine,546870,ASUN,11-6,7.53,7.59,0.9,0.483,29.76,0.734,0.326,0.852,21.24,11.94,11.35,2.35,13.71,0.332,15.47,0.647,,,,,,,,
2023,1,Binghamton,546871,America East,9-5,7.07,7.14,0.855,0.557,31.71,0.565,0.468,0.847,20.43,14.0,11.71,1.64,13.36,0.314,17.14,0.643,,,,,,,,
2023,1,Boston U.,546872,Patriot,10-4,9.0,12.07,0.821,0.497,36.07,0.635,0.583,0.788,22.79,10.57,11.07,2.71,13.79,0.305,17.07,0.714,,,,,,,,
2023,1,Brown,546873,Ivy League,6-8,7.07,6.71,0.877,0.588,32.21,0.618,0.372,0.853,19.43,13.0,13.21,-0.86,12.36,0.285,17.93,0.429,,,,,,,,
2023,1,Bryant,546874,America East,12-5,7.35,8.53,0.888,0.566,37.24,0.574,0.441,0.872,21.53,11.71,12.29,1.88,14.18,0.329,17.18,0.706,,,,,,,,
2023,1,Bucknell,546875,Patriot,3-10,7.0,11.46,0.823,0.399,29.77,0.589,0.453,0.806,18.31,11.23,12.46,-1.15,11.31,0.272,17.46,0.231,,,,,,,,
2023,1,Canisius,546876,MAAC,2-13,4.8,5.53,0.844,0.476,30.8,0.667,0.408,0.867,15.13,12.87,13.73,-3.4,10.33,0.28,16.73,0.133,,,,,,,,
2023,1,Cleveland St.,546877,ASUN,6-7,6.54,5.85,0.867,0.468,28.46,0.71,0.486,0.856,18.08,12.69,12.92,-1.38,11.54,0.322,18.0,0.462,,,,,,,,
2023,1,Colgate,546878,Patriot,2-9,5.64,8.27,0.827,0.509,30.55,0.517,0.333,0.893,16.73,12.27,12.0,-0.91,11.09,0.289,16.82,0.182,,,,,,,,
2023,1,Cornell,546879,Ivy League,11-4,7.4,9.4,0.897,0.494,36.67,0.643,0.517,0.818,22.2,12.07,11.27,3.53,14.8,0.334,15.33,0.733,,,,,,,,
2023,1,Dartmouth,546880,Ivy League,6-6,6.42,9.08,0.826,0.552,33.0,0.588,0.364,0.825,18.08,10.75,14.42,-2.75,11.67,0.293,20.75,0.5,,,,,,,,
2023,1,Delaware,546881,CAA,13-5,8.22,9.22,0.91,0.481,31.06,0.739,0.51,0.842,22.94,10.5,9.44,5.28,14.72,0.341,13.78,0.722,,,,,,,,
2023,1,Denver,546882,Big East,10-5,6.67,5.73,0.874,0.604,28.07,0.545,0.349,0.852,18.27,8.53,10.13,1.47,11.6,0.328,16.2,0.667,,,,,,,,
2023,1,Detroit Mercy,546883,ASUN,2-11,3.85,7.85,0.836,0.361,26.23,0.593,0.246,0.894,12.46,14.15,15.69,-7.08,8.62,0.23,15.54,0.154,,,,,,,,
2023,1,Drexel,546884,CAA,8-6,6.93,7.36,0.86,0.555,31.5,0.721,0.326,0.927,19.29,11.79,11.71,0.64,12.36,0.319,18.14,0.571,,,,,,,,
2023,1,Duke,546885,ACC,16-3,7.68,8.21,0.9,0.602,35.63,0.662,0.431,0.88,22.53,11.11,10.89,3.95,14.84,0.325,15.26,0.842,,,,,,,,
2023,1,Fairfield,546886,CAA,5-9,6.21,9.36,0.864,0.46,32.93,0.66,0.239,0.813,18.21,11.57,12.71,-0.71,12.0,0.298,16.86,0.357,,,,,,,,
2023,1,Georgetown,546887,Big East,13-4,8.47,8.59,0.916,0.551,38.65,0.646,0.567,0.84,23.29,10.35,11.12,3.71,14.82,0.334,14.29,0.765,,,,,,,,
2023,1,Hampton,546888,CAA,2-12,3.71,9.71,0.755,0.456,30.29,0.596,0.395,0.865,11.14,12.21,16.79,-9.36,7.43,0.25,23.64,0.143,,,,,,,,
2023,1,Harvard,546890,Ivy League,5-7,7.33,10.5,0.891,0.44,35.58,0.667,0.377,0.789,19.83,11.33,13.42,-0.92,12.5,0.271,15.17,0.417,,,,,,,,
2023,1,High Point,546938,Atlantic 10,9-8,8.82,9.88,0.85,0.545,35.0,0.6,0.258,0.779,22.94,10.47,13.06,1.06,14.12,0.305,17.65,0.529,,,,,,,,
2023,1,Hobart,546891,Atlantic 10,5-8,6.31,6.0,0.845,0.505,27.92,0.58,0.451,0.817,19.54,12.0,14.38,-1.15,13.23,0.299,14.23,0.385,,,,,,,,
2023,1,Hofstra,546892,CAA,5-9,5.93,7.5,0.875,0.572,30.21,0.667,0.279,0.886,16.29,11.14,10.64,-0.29,10.36,0.25,16.64,0.357,,,,,,,,
2023,1,Holy Cross,546893,Patriot,1-13,4.57,6.14,0.792,0.421,28.64,0.52,0.239,0.895,13.36,15.43,15.79,-7.0,8.79,0.266,20.07,0.071,,,,,,,,
2023,1,Jacksonville,546894,ASUN,12-4,8.44,11.94,0.877,0.536,35.56,0.784,0.273,0.806,22.88,12.19,10.25,4.19,14.44,0.315,16.31,0.75,,,,,,,,
2023,1,Johns Hopkins,546895,Big Ten,12-6,7.44,7.5,0.882,0.496,31.94,0.667,0.341,0.867,20.0,11.61,11.06,1.5,12.56,0.329,16.0,0.667,,,,,,,,
2023,1,LIU,546866,MAAC,5-9,4.79,7.36,0.875,0.456,30.21,0.654,0.278,0.86,15.5,11.57,12.07,-1.36,10.71,0.266,16.57,0.357,,,,,,,,
2023,1,Lafayette,546896,Patriot,6-10,6.19,6.63,0.861,0.443,28.19,0.684,0.446,0.874,17.31,11.38,12.81,-1.69,11.13,0.298,15.19,0.375,,,,,,,,
2023,1,Lehigh,546897,Patriot,10-5,8.8,9.67,0.824,0.634,37.33,0.542,0.444,0.843,22.53,11.87,11.53,2.2,13.73,0.342,18.8,0.667,,,,,,,,
2023,1,Loyola Maryland,546899,Patriot,9-8,6.82,9.82,0.872,0.401,31.53,0.537,0.396,0.85,17.71,13.24,11.71,-0.82,10.88,0.283,14.82,0.529,,,,,,,,
2023,1,Manhattan,546900,MAAC,10-5,5.6,6.73,0.919,0.526,26.53,0.75,0.298,0.892,15.07,10.73,8.0,1.47,9.47,0.253,15.6,0.667,,,,,,,,
2023,1,Marist,546901,MAAC,10-8,7.33,7.78,0.842,0.482,33.0,0.606,0.364,0.919,20.78,11.78,12.78,0.67,13.44,0.326,15.0,0.556,,,,,,,,
2023,1,Marquette,546902,Big East,6-8,6.29,6.57,0.809,0.517,29.93,0.647,0.431,0.881,19.57,11.0,12.5,0.79,13.29,0.34,16.14,0.429,,,,,,,,
2023,1,Maryland,546904,Big Ten,10-6,7.44,7.75,0.93,0.596,34.38,0.649,0.395,0.895,19.69,10.5,10.94,1.31,12.25,0.293,15.56,0.625,,,,,,,,
2023,1,Massachusetts,546905,Atlantic 10,8-6,5.5,8.07,0.815,0.556,29.79,0.756,0.389,0.901,15.57,13.79,9.43,0.64,10.07,0.266,16.57,0.571,,,,,,,,
2023,1,Mercer,546906,ASUN,6-10,6.38,7.5,0.852,0.593,30.38,0.621,0.361,0.895,16.94,10.38,13.44,-2.88,10.56,0.267,17.44,0.375,,,,,,,,
2023,1,Michigan,546907,Big Ten,10-7,7.65,5.76,0.871,0.599,31.41,0.538,0.356,0.904,21.18,11.12,12.65,0.88,13.53,0.336,15.0,0.588,,,,,,,,
2023,1,Monmouth,546908,CAA,5-9,5.0,6.86,0.853,0.556,31.29,0.682,0.215,0.926,14.21,10.64,12.0,-2.79,9.21,0.251,15.79,0.357,,,,,,,,
2023,1,Mount St. Mary's,546909,MAAC,8-8,6.31,9.69,0.88,0.614,35.06,0.648,0.235,0.877,17.06,9.69,12.06,-1.31,10.75,0.257,17.81,0.5,,,,,,,,
2023,1,NJIT,546911,America East,3-10,5.46,7.15,0.853,0.499,27.92,0.689,0.45,0.928,15.92,14.77,13.08,-2.62,10.46,0.283,20.38,0.231,,,,,,,,
2023,1,Navy,546931,Patriot,8-8,6.25,7.19,0.868,0.577,32.56,0.5,0.244,0.849,16.5,11.25,10.44,-0.19,10.25,0.226,15.94,0.5,,,,,,,,
2023,1,North Carolina,546910,ACC,7-7,8.86,9.43,0.863,0.5,34.86,0.638,0.4,0.797,23.5,10.29,10.93,3.71,14.64,0.33,15.79,0.5,,,,,,,,
2023,1,Notre Dame,546912,ACC,14-2,8.31,9.69,0.894,0.469,35.06,0.632,0.537,0.867,23.81,13.13,9.69,5.81,15.5,0.342,12.94,0.875,,,,,,,,
2023,1,Ohio St.,546913,Big Ten,5-9,5.5,6.0,0.904,0.454,28.86,0.549,0.421,0.918,16.79,10.71,13.0,-1.71,11.29,0.31,15.43,0.357,,,,,,,,
2023,1,Penn,546915,Ivy League,7-6,7.54,5.85,0.884,0.452,27.77,0.587,0.31,0.895,19.38,13.69,11.23,0.62,11.85,0.3,15.31,0.538,,,,,,,,
2023,1,Penn St.,546914,Big Ten,11-5,8.06,7.25,0.862,0.455,32.06,0.739,0.471,0.853,21.56,14.19,11.0,2.5,13.5,0.343,16.88,0.688,,,,,,,,
2023,1,Princeton,546916,Ivy League,8-7,8.67,8.4,0.87,0.466,33.13,0.583,0.488,0.876,22.73,14.87,11.07,3.0,14.07,0.3,13.13,0.533,,,,,,,,
2023,1,Providence,546917,Big East,6-9,6.27,5.33,0.82,0.4,25.53,0.595,0.333,0.88,17.2,13.8,14.27,-3.33,10.93,0.304,16.67,0.4,,,,,,,,
2023,1,Quinnipiac,546918,MAAC,7-7,8.0,5.36,0.84,0.538,28.86,0.634,0.483,0.902,21.07,12.93,14.5,-1.43,13.07,0.304,16.0,0.5,,,,,,,,
2023,1,Richmond,546919,Atlantic 10,11-5,7.5,9.5,0.899,0.484,30.69,0.686,0.407,0.883,20.38,11.56,11.25,1.63,12.88,0.316,15.5,0.688,,,,,,,,
2023,1,Robert Morris,546920,ASUN,8-8,7.38,7.38,0.864,0.534,32.94,0.591,0.449,0.871,19.0,12.94,11.75,-0.13,11.63,0.295,17.13,0.5,,,,,,,,
2023,1,Rutgers,546921,Big Ten,8-6,6.43,8.36,0.892,0.527,32.21,0.658,0.364,0.887,18.79,11.07,10.79,1.57,12.36,0.27,11.93,0.571,,,,,,,,
2023,1,Sacred Heart,546922,MAAC,5-10,5.67,5.67,0.818,0.452,25.73,0.632,0.161,0.889,16.0,13.33,11.73,-1.4,10.33,0.301,17.67,0.333,,,,,,,,
2023,1,Saint Joseph's,546924,Atlantic 10,10-5,6.07,7.0,0.888,0.62,32.4,0.704,0.367,0.846,20.53,8.87,10.87,3.6,14.47,0.324,15.6,0.667,,,,,,,,
2023,1,Siena,546925,MAAC,9-7,6.81,10.0,0.918,0.44,31.38,0.694,0.524,0.892,18.0,11.31,11.19,0.0,11.19,0.256,13.56,0.563,,,,,,,,
2023,1,St. Bonaventure,546867,Atlantic 10,1-13,4.0,6.64,0.748,0.469,26.5,0.558,0.184,0.868,11.71,12.43,15.64,-7.93,7.71,0.23,17.79,0.071,,,,,,,,
2023,1,St. John's (NY),546923,Big East,0-14,5.07,9.14,0.849,0.265,24.79,0.528,0.236,0.845,14.36,14.57,15.43,-6.14,9.29,0.25,19.0,0.0,,,,,,,,
2023,1,Stony Brook,546926,CAA,9-7,6.94,6.56,0.853,0.471,31.69,0.827,0.373,0.897,20.0,12.38,11.5,1.56,13.06,0.302,14.94,0.563,,,,,,,,
2023,1,Syracuse,546927,ACC,8-7,8.67,8.47,0.89,0.419,27.93,0.677,0.565,0.865,23.0,14.33,12.13,2.2,14.33,0.336,12.4,0.533,,,,,,,,
2023,1,Towson,546928,CAA,6-9,7.0,8.73,0.891,0.546,33.87,0.568,0.293,0.833,18.93,11.13,10.47,1.47,11.93,0.282,17.47,0.4,,,,,,,,
2023,1,UAlbany,546869,America East,6-10,5.81,9.0,0.901,0.47,31.13,0.583,0.396,0.871,16.5,9.56,11.75,-1.06,10.69,0.253,16.25,0.375,,,,,,,,
2023,1,UMBC,546903,America East,8-5,5.31,8.46,0.868,0.459,27.85,0.625,0.257,0.831,17.15,10.0,9.62,2.23,11.85,0.281,14.77,0.615,,,,,,,,
2023,1,UMass Lowell,546898,America East,0-13,3.85,5.54,0.818,0.347,24.38,0.647,0.241,0.918,11.77,15.0,15.77,-7.85,7.92,0.293,18.23,0.0,,,,,,,,
2023,1,Utah,546868,ASUN,12-5,8.47,8.29,0.909,0.543,37.24,0.564,0.233,0.897,24.59,12.24,12.59,3.53,16.12,0.304,14.12,0.706,,,,,,,,
2023,1,VMI,546934,MAAC,6-9,5.53,7.67,0.866,0.493,28.93,0.641,0.313,0.832,15.87,13.93,13.33,-3.0,10.33,0.266,17.2,0.4,,,,,,,,
2023,1,Vermont,546932,America East,9-5,7.0,8.29,0.875,0.609,31.5,0.673,0.235,0.844,18.21,11.79,10.29,0.93,11.21,0.268,17.21,0.643,,,,,,,,
2023,1,Villanova,546933,Big East,10-5,7.33,8.87,0.886,0.536,32.87,0.725,0.5,0.813,20.27,10.2,10.87,2.07,12.93,0.288,15.2,0.667,,,,,,,,
2023,1,Virginia,546935,ACC,13-4,11.47,8.82,0.908,0.542,39.65,0.632,0.55,0.852,28.71,13.06,12.12,5.12,17.24,0.381,15.18,0.765,,,,,,,,
2023,1,Wagner,546936,MAAC,3-11,3.07,5.93,0.825,0.401,22.29,0.676,0.154,0.881,10.79,14.29,11.71,-4.0,7.71,0.211,16.64,0.214,,,,,,,,
2023,1,Yale,546937,Ivy League,9-6,7.8,7.67,0.835,0.525,34.0,0.519,0.255,0.845,22.93,14.67,14.0,1.13,15.13,0.324,15.53,0.6,,,,,,,,
2023,2,Adams St.,547011,RMAC,2-8,2.2,4.5,0.776,0.263,16.0,0.548,0.143,0.885,7.0,10.7,15.6,-10.8,4.8,0.223,15.1,0.2,,,,,,,,
2023,2,Adelphi,547003,NE10,16-4,7.8,10.65,0.906,0.525,33.25,0.75,0.347,0.725,21.95,11.35,7.5,6.65,14.15,0.32,16.25,0.8,,,,,,,,
2023,2,Alabama Huntsville,547004,Peach Belt,10-7,5.88,11.76,0.819,0.529,42.06,0.676,0.238,0.792,18.71,10.94,10.88,1.94,12.82,0.294,20.94,0.588,,,,,,,,
2023,2,Alderson Broaddus,547012,G-MAC,0-14,1.79,5.21,0.759,0.327,16.71,0.8,0.058,0.92,5.86,18.86,20.86,-16.79,4.07,0.178,18.21,0.0,,,,,,,,
2023,2,American Int'l,547005,NE10,2-13,4.6,10.8,0.784,0.306,26.33,0.547,0.246,0.901,11.53,14.0,13.27,-6.33,6.93,0.209,21.47,0.133,,,,,,,,
2023,2,Anderson (SC),546956,SAC,12-6,9.0,10.72,0.845,0.557,36.78,0.731,0.488,0.74,24.0,13.28,11.72,3.28,15.0,0.315,19.56,0.667,,,,,,,,
2023,2,Assumption,547006,NE10,4-10,4.5,9.57,0.861,0.481,31.0,0.696,0.3,0.847,16.71,13.5,12.43,-0.21,12.21,0.253,16.21,0.286,,,,,,,,
2023,2,Barton,547002,Conference Carolinas,11-7,8.28,8.5,0.839,0.53,32.83,0.808,0.337,0.812,21.94,11.5,11.39,2.28,13.67,0.315,18.78,0.611,,,,,,,,
2023,2,Belmont Abbey,546973,Conference Carolinas,10-5,7.47,7.33,0.862,0.591,31.53,0.712,0.429,0.866,19.2,13.47,10.47,1.27,11.73,0.282,19.73,0.667,,,,,,,,
2023,2,Bentley,546940,NE10,10-6,7.06,7.81,0.867,0.564,31.0,0.719,0.418,0.82,19.69,10.38,9.5,3.13,12.63,0.286,16.75,0.625,,,,,,,,
2023,2,Bridgeport,551553,CACC,1-12,4.31,7.85,0.668,0.405,28.38,0.641,0.288,0.833,12.15,14.77,15.69,-7.85,7.85,0.252,25.54,0.077,,,,,,,,
2023,2,CSU Pueblo,546974,RMAC,1-13,3.64,6.14,0.785,0.331,19.86,0.595,0.262,0.847,10.07,16.5,15.86,-9.43,6.43,0.249,20.93,0.071,,,,,,,,
2023,2,Caldwell,546958,CACC,2-10,4.58,5.92,0.657,0.436,28.25,0.635,0.2,0.82,13.58,16.83,14.33,-5.33,9.0,0.235,23.17,0.167,,,,,,,,
2023,2,Catawba,546961,SAC,3-10,4.23,7.54,0.799,0.431,28.23,0.667,0.205,0.861,12.31,11.62,12.92,-4.85,8.08,0.221,20.62,0.231,,,,,,,,
2023,2,Chestnut Hill,546985,CACC,11-4,7.53,8.07,0.852,0.604,32.07,0.723,0.267,0.684,18.6,12.47,7.07,4.0,11.07,0.283,20.33,0.733,,,,,,,,
2023,2,Chowan,546976,Conference Carolinas,4-11,9.07,9.6,0.776,0.393,29.07,0.64,0.431,0.864,22.8,16.93,15.73,-2.0,13.73,0.399,21.2,0.267,,,,,,,,
2023,2,Coker,546962,SAC,7-8,5.27,11.73,0.767,0.353,24.6,0.767,0.145,0.918,15.0,13.8,12.13,-2.4,9.73,0.293,19.13,0.467,,,,,,,,
2023,2,Colorado Mesa,546980,RMAC,16-2,11.83,9.72,0.946,0.671,40.44,0.723,0.318,0.787,30.83,8.28,8.33,10.67,19.0,0.345,16.33,0.889,,,,,,,,
2023,2,Davenport,546960,GLVC,5-8,7.54,9.62,0.84,0.363,32.46,0.676,0.234,0.882,18.69,13.31,12.54,-1.38,11.15,0.328,20.92,0.385,,,,,,,,
2023,2,Davis & Elkins,546941,G-MAC,3-14,7.12,7.06,0.792,0.319,25.47,0.707,0.25,0.873,16.76,17.0,17.18,-7.53,9.65,0.311,20.47,0.176,,,,,,,,
2023,2,Dist. Columbia,546942,ECC,0-10,2.0,4.8,0.595,0.658,33.0,0.5,0.129,0.961,6.8,20.8,23.1,-18.3,4.8,0.175,29.0,0.0,,,,,,,,
2023,2,Dominican (NY),546977,CACC,5-11,6.25,7.31,0.745,0.409,29.94,0.642,0.375,0.827,15.19,13.94,14.63,-5.69,8.94,0.26,21.5,0.313,,,,,,,,
2023,2,Embry-Riddle (FL),546996,Sunshine State,5-9,4.79,9.5,0.803,0.39,31.0,0.649,0.282,0.884,15.36,13.21,14.43,-3.86,10.57,0.258,18.14,0.357,,,,,,,,
2023,2,Emmanuel (GA),546992,Conference Carolinas,2-13,3.8,6.6,0.763,0.407,21.87,0.719,0.157,0.884,11.6,16.2,17.07,-9.27,7.8,0.249,20.93,0.133,,,,,,,,
2023,2,Felician,546999,CACC,3-9,3.5,6.5,0.809,0.465,32.17,0.674,0.196,0.858,11.58,12.83,14.5,-6.42,8.08,0.206,18.83,0.25,,,,,,,,
2023,2,Fla. Southern,546944,Sunshine State,13-5,9.67,14.06,0.884,0.502,40.0,0.623,0.406,0.732,27.17,11.11,10.06,7.44,17.5,0.337,18.28,0.722,,,,,,,,
2023,2,Flagler,547015,Peach Belt,7-10,7.12,10.53,0.844,0.491,31.12,0.654,0.273,0.886,18.94,12.65,13.18,-1.35,11.82,0.271,17.59,0.412,,,,,,,,
2023,2,Florida Tech,546943,Sunshine State,7-7,7.36,9.71,0.851,0.549,34.79,0.655,0.286,0.812,20.64,12.0,12.07,1.21,13.29,0.322,18.5,0.5,,,,,,,,
2023,2,Franklin Pierce,546945,NE10,5-9,6.0,7.21,0.866,0.321,27.43,0.473,0.32,0.852,17.0,15.07,14.36,-3.36,11.0,0.298,17.5,0.357,,,,,,,,
2023,2,Frostburg St.,547000,ECC,13-5,11.83,10.17,0.87,0.534,40.28,0.757,0.309,0.757,29.72,9.56,10.22,7.67,17.89,0.318,14.83,0.722,,,,,,,,
2023,2,Georgian Court,546978,CACC,12-6,8.5,6.67,0.823,0.545,36.06,0.722,0.422,0.829,21.83,15.06,11.39,1.94,13.33,0.31,18.22,0.667,,,,,,,,
2023,2,Lake Erie,546975,G-MAC,7-9,6.88,6.19,0.806,0.654,33.25,0.838,0.213,0.806,20.44,12.13,12.75,0.81,13.56,0.294,19.31,0.438,,,,,,,,
2023,2,Lander,547001,Peach Belt,13-4,10.29,14.18,0.907,0.471,39.59,0.686,0.404,0.768,25.35,13.65,10.29,4.76,15.06,0.328,17.06,0.765,,,,,,,,
2023,2,Le Moyne,546947,NE10,17-1,7.72,6.78,0.858,0.581,27.89,0.892,0.42,0.833,20.28,10.5,7.33,5.22,12.56,0.312,16.83,0.944,,,,,,,,
2023,2,Lees-McRae,546983,Conference Carolinas,0-14,2.21,7.21,0.722,0.423,26.0,0.536,0.151,0.873,7.93,14.29,16.64,-10.93,5.71,0.206,27.43,0.0,,,,,,,,
2023,2,Lenoir-Rhyne,546963,SAC,18-3,9.95,9.86,0.876,0.542,31.48,0.703,0.446,0.792,26.33,11.1,8.1,8.29,16.38,0.325,14.76,0.857,,,,,,,,
2023,2,Lewis,546959,GLVC,10-6,7.0,7.31,0.858,0.54,27.56,0.677,0.316,0.864,19.44,13.13,9.06,3.38,12.44,0.332,17.38,0.625,,,,,,,,
