academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,schedule_difficulty_score,schedule_difficulty_rank,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2023,2,Walsh,546988,G-MAC,6-10,5.25,7.38,0.813,0.502,30.13,0.73,0.246,0.888,16.5,14.06,11.31,-0.06,11.25,0.299,20.19,0.375,,,,,,,,,0.5009949749966803,37,0.5011538461538461,19.669230769230772,12.47,0.23086054603586195,37
2023,2,Westminster (UT),546993,RMAC,8-8,7.13,6.19,0.844,0.559,33.94,0.766,0.419,0.883,22.13,11.94,11.25,3.75,15.0,0.354,17.0,0.5,,,,,,,,,0.594650699613747,4,0.5955,19.82,10.869,0.26436083295374907,4
2023,2,Wheeling,546957,G-MAC,5-10,7.67,7.53,0.785,0.287,23.53,0.784,0.127,0.84,19.53,17.4,15.4,-3.53,11.87,0.303,17.73,0.333,,,,,,,,,0.4843109711046171,43,0.4845714285714285,20.072142857142858,12.60142857142857,0.2257057864584254,43
2023,2,Wilmington (DE),546997,CACC,6-7,9.92,10.38,0.817,0.457,34.15,0.552,0.44,0.761,24.77,11.46,13.92,0.92,14.85,0.313,16.77,0.462,,,,,,,,,0.5322590200440349,21,0.5323333333333333,19.296666666666667,11.541666666666666,0.25741514243640673,21
2023,2,Wingate,546972,SAC,12-3,10.0,10.87,0.854,0.581,42.47,0.696,0.256,0.768,26.53,11.87,10.47,6.07,16.53,0.335,17.27,0.8,,,,,,,,,0.5595428853863725,15,0.5613076923076922,19.955384615384613,11.466923076923077,0.21437220852289188,15
2023,2,Young Harris,546991,Peach Belt,3-13,4.81,10.63,0.786,0.453,35.63,0.533,0.329,0.838,14.63,12.69,17.88,-8.06,9.81,0.266,23.69,0.188,,,,,,,,,0.5006439737748386,38,0.5001999999999999,20.374,12.712666666666667,0.19662254872385992,38
2024,1,Air Force,571437,ASUN,9-6,7.13,8.73,0.882,0.478,31.4,0.775,0.185,0.822,18.67,10.6,9.67,1.87,11.53,0.293,15.8,0.6,,,,,,,,,0.4843109711046171,45,0.48525,17.915000000000003,11.588333333333333,0.19814856589606364,46
2024,1,Army West Point,571438,Patriot,11-3,8.14,7.64,0.897,0.601,35.71,0.622,0.448,0.84,22.29,11.29,10.79,3.36,14.14,0.31,15.43,0.786,,,,,,,,,0.4626376369612048,54,0.4633076923076922,17.770769230769233,11.683076923076923,0.1386236657647574,54
2024,1,Bellarmine,571378,ASUN,9-8,7.29,8.29,0.926,0.491,27.65,0.73,0.191,0.878,19.47,12.88,11.41,0.76,12.18,0.293,17.65,0.529,,,,,,,,,0.40951828082896297,67,0.4089999999999999,16.529285714285717,12.543571428571427,0.21960874299535527,67
2024,1,Binghamton,571379,America East,6-7,5.54,7.08,0.803,0.521,30.08,0.694,0.271,0.819,17.54,13.38,12.85,-0.85,12.0,0.268,15.77,0.462,,,,,,,,,0.40951828082896297,67,0.4086923076923077,17.48153846153846,12.225384615384614,0.226877257434121,68
2024,1,Boston U.,571380,Patriot,10-7,8.71,10.53,0.809,0.481,34.65,0.58,0.412,0.776,21.88,13.59,11.41,1.76,13.18,0.306,18.18,0.588,,,,,,,,,0.5262057227056925,21,0.5259285714285714,18.407142857142862,11.662857142857144,0.1901354645981627,22
2024,1,Brown,571381,Ivy League,3-11,4.0,8.07,0.864,0.481,31.0,0.741,0.31,0.832,13.29,12.64,12.14,-2.86,9.29,0.23,16.64,0.214,,,,,,,,,0.5895350278460437,9,0.589642857142857,19.83214285714286,11.392857142857142,0.13194728771253267,9
2024,1,Bryant,571382,America East,9-5,6.93,7.93,0.889,0.594,37.57,0.768,0.286,0.884,20.14,11.5,10.21,3.0,13.21,0.297,16.5,0.643,,,,,,,,,0.4596968339555525,56,0.4597857142857143,17.858571428571427,12.144285714285715,0.16477308144034614,56
2024,1,Bucknell,571383,Patriot,4-10,5.5,10.21,0.791,0.45,32.0,0.64,0.282,0.828,15.93,9.79,13.0,-2.57,10.43,0.278,18.29,0.286,,,,,,,,,0.5039431521836563,33,0.5034615384615384,18.355384615384615,11.843846153846151,0.16094318891823786,33
2024,1,Canisius,571384,MAAC,5-10,5.0,6.07,0.848,0.507,31.4,0.545,0.22,0.878,14.6,12.2,12.53,-2.93,9.6,0.256,17.2,0.333,,,,,,,,,0.436561771544163,64,0.43693333333333334,16.95,11.963999999999999,0.21321865667796416,64
2024,1,Cleveland St.,571385,ASUN,9-8,5.0,6.59,0.854,0.47,28.71,0.605,0.362,0.844,14.82,12.06,12.59,-2.76,9.82,0.281,18.41,0.529,,,,,,,,,0.47604882346125055,49,0.4764615384615384,18.33230769230769,11.693076923076923,0.2240743748039632,49
2024,1,Colgate,571386,Patriot,8-7,7.73,11.4,0.802,0.39,33.87,0.646,0.525,0.725,20.67,13.13,12.07,0.87,12.93,0.31,21.6,0.533,,,,,,,,,0.5290259313522562,19,0.5292142857142856,18.75357142857143,11.654285714285715,0.17296580114966928,20
2024,1,Cornell,571387,Ivy League,9-5,9.5,8.29,0.863,0.47,33.71,0.643,0.408,0.83,24.57,14.14,13.0,2.07,15.07,0.34,14.43,0.643,,,,,,,,,0.5709255058419359,13,0.5721538461538461,19.043846153846154,11.24,0.21156590031835185,13
2024,1,Dartmouth,571388,Ivy League,3-10,6.23,8.38,0.831,0.525,35.15,0.605,0.393,0.873,16.31,13.15,13.77,-3.69,10.08,0.283,19.08,0.231,,,,,,,,,0.5053974483054562,32,0.5055384615384615,18.64153846153846,11.86076923076923,0.1968953706470737,32
2024,1,Delaware,571389,CAA,9-5,7.21,7.93,0.854,0.499,31.43,0.683,0.528,0.919,19.86,13.71,9.43,3.21,12.64,0.279,13.71,0.643,,,,,,,,,0.4456211152470233,61,0.44608333333333333,17.666666666666664,12.249166666666667,0.19723440298848022,61
2024,1,Denver,571390,Big East,13-4,6.94,8.76,0.875,0.571,29.82,0.848,0.465,0.878,18.76,9.41,9.41,2.41,11.82,0.304,15.82,0.765,,,,,,,,,0.5993369812624321,7,0.5998666666666667,20.133999999999997,11.104666666666668,0.17554785355819333,7
2024,1,Detroit Mercy,571391,ASUN,3-10,4.08,6.54,0.82,0.353,24.69,0.582,0.268,0.878,13.85,14.38,14.92,-5.15,9.77,0.281,16.54,0.231,,,,,,,,,0.48731575717712705,43,0.4870909090909091,17.867272727272727,11.392727272727273,0.14527056546349174,43
2024,1,Drexel,571392,CAA,6-9,5.67,6.67,0.875,0.497,29.13,0.761,0.238,0.931,15.4,13.27,11.8,-2.07,9.73,0.257,17.4,0.4,,,,,,,,,0.5105527053634132,28,0.5106428571428572,18.576428571428572,11.525714285714287,0.2007680278839441,28
2024,1,Duke,571393,ACC,13-6,7.84,8.47,0.892,0.512,31.58,0.685,0.439,0.892,22.74,11.63,10.42,4.47,14.89,0.353,14.84,0.684,,,,,,,,,0.6394199728883843,1,0.6407058823529411,20.764117647058825,10.702352941176471,0.11768490567707249,1
2024,1,Fairfield,571394,CAA,8-7,6.8,10.27,0.924,0.456,30.73,0.681,0.421,0.851,18.07,10.07,11.6,-0.33,11.27,0.278,15.53,0.533,,,,,,,,,0.42073141271095843,65,0.419,16.720714285714283,12.055714285714286,0.2455163654713993,65
2024,1,Georgetown,571395,Big East,13-4,8.18,7.47,0.875,0.525,32.24,0.629,0.361,0.88,20.88,10.41,9.65,3.06,12.71,0.319,14.41,0.765,,,,,,,,,0.5262057227056925,21,0.5260714285714284,18.252857142857142,11.138571428571428,0.20973808983236833,21
2024,1,Hampton,571396,CAA,0-13,2.23,7.77,0.771,0.323,27.62,0.586,0.163,0.933,6.92,14.54,20.77,-16.08,4.69,0.161,24.0,0.0,,,,,,,,,0.47767479194115575,48,0.47658333333333336,18.62333333333333,11.274166666666666,0.1345804953261141,48
2024,1,Harvard,571398,Ivy League,8-5,7.69,9.54,0.885,0.431,33.54,0.622,0.571,0.802,21.62,11.92,11.85,2.08,13.92,0.334,14.92,0.615,,,,,,,,,0.5133011137511152,26,0.5123076923076922,19.063076923076924,12.226923076923075,0.17214411878753247,27
2024,1,High Point,571446,Atlantic 10,9-7,8.25,9.69,0.844,0.574,36.0,0.641,0.388,0.818,21.63,11.56,11.06,2.31,13.38,0.294,16.44,0.563,,,,,,,,,0.48731575717712705,43,0.4867857142857143,18.20357142857143,12.008571428571429,0.23458997012155627,44
2024,1,Hobart,571399,Atlantic 10,4-9,6.15,6.69,0.858,0.575,30.46,0.714,0.326,0.87,16.85,12.15,13.77,-3.08,10.69,0.248,17.62,0.308,,,,,,,,,0.5083978221798221,29,0.5085833333333333,19.409166666666668,11.685,0.17706517553965515,29
2024,1,Hofstra,571400,CAA,6-9,7.53,6.47,0.893,0.578,32.33,0.471,0.233,0.838,19.73,10.4,12.4,-0.2,12.2,0.278,15.93,0.4,,,,,,,,,0.4456211152470233,61,0.44499999999999995,17.063333333333333,12.039333333333335,0.2107975331923977,62
2024,1,Holy Cross,571401,Patriot,2-11,4.23,8.46,0.832,0.423,29.92,0.5,0.375,0.864,12.54,10.62,14.0,-5.69,8.31,0.245,18.54,0.154,,,,,,,,,0.47444013523176204,51,0.47441666666666665,17.831666666666667,11.988333333333332,0.20727415755199416,51
2024,1,Jacksonville,571402,ASUN,13-5,10.06,8.56,0.881,0.564,34.33,0.696,0.508,0.869,24.39,12.83,10.0,4.33,14.33,0.325,16.0,0.722,,,,,,,,,0.4843109711046171,45,0.48546153846153844,18.048461538461535,12.106153846153843,0.15186209097255382,45
2024,1,Johns Hopkins,571403,Big Ten,11-5,6.81,8.25,0.88,0.478,29.31,0.582,0.452,0.863,18.38,12.63,9.63,1.94,11.56,0.309,14.81,0.688,,,,,,,,,0.6114033428886511,4,0.6121428571428572,19.26785714285714,10.504999999999999,0.11272207106916751,4
2024,1,LIU,571374,MAAC,10-4,7.36,10.14,0.845,0.497,31.21,0.617,0.475,0.848,18.79,9.64,10.29,1.14,11.43,0.285,16.57,0.714,,,,,,,,,0.382692861726966,72,0.38233333333333336,15.836666666666666,12.083333333333334,0.22035930255431063,72
2024,1,Lafayette,571404,Patriot,6-7,6.23,7.46,0.844,0.517,30.0,0.528,0.343,0.813,18.31,11.92,11.69,0.38,12.08,0.303,17.38,0.462,,,,,,,,,0.4560060709633308,57,0.45583333333333337,16.899166666666666,12.450000000000001,0.20964805163787134,57
2024,1,Lehigh,571405,Patriot,10-7,4.0,7.94,0.826,0.543,31.59,0.649,0.366,0.865,14.71,11.47,11.0,-0.29,10.71,0.306,18.47,0.588,,,,,,,,,0.5133011137511152,26,0.5123333333333333,18.447333333333333,11.670666666666666,0.1690990505262785,26
2024,1,Loyola Maryland,571407,Patriot,7-8,6.53,8.27,0.843,0.398,29.27,0.667,0.351,0.879,17.8,13.33,11.53,-0.27,11.27,0.294,14.0,0.467,,,,,,,,,0.5709255058419359,13,0.5720714285714285,18.78,11.072142857142856,0.17481355957775388,14
2024,1,Manhattan,571408,MAAC,8-9,5.18,6.65,0.877,0.44,25.94,0.588,0.378,0.924,14.88,12.76,10.65,-0.94,9.71,0.272,14.12,0.471,,,,,,,,,0.5083978221798221,29,0.5082142857142857,18.31357142857143,11.399285714285714,0.20845560629524545,30
2024,1,Marist,571409,MAAC,8-7,6.0,7.47,0.868,0.491,32.67,0.736,0.34,0.867,17.8,12.67,11.4,0.4,11.8,0.269,14.27,0.533,,,,,,,,,0.4535502512738834,58,0.4535714285714286,17.720714285714283,11.532142857142857,0.20721097402189403,58
2024,1,Marquette,571410,Big East,4-10,5.57,7.07,0.885,0.576,26.86,0.679,0.39,0.91,15.57,11.0,11.43,-1.43,10.0,0.262,16.64,0.286,,,,,,,,,0.5522102123590636,16,0.5533076923076922,18.707692307692305,11.397692307692308,0.23203958038210923,17
2024,1,Maryland,571412,Big Ten,11-6,6.82,6.76,0.878,0.616,30.94,0.5,0.378,0.93,17.76,10.59,10.41,0.53,10.94,0.292,16.06,0.647,,,,,,,,,0.5999506261013666,6,0.6013076923076923,19.787692307692307,10.557692307692305,0.16938321804775414,6
2024,1,Massachusetts,571413,Atlantic 10,6-8,5.93,7.64,0.859,0.479,30.86,0.789,0.194,0.877,17.79,13.21,10.79,1.07,11.86,0.316,14.36,0.429,,,,,,,,,0.44917503195337216,60,0.4475384615384615,17.357692307692307,12.114615384615385,0.22952882017285067,60
2024,1,Mercer,571414,ASUN,4-10,5.21,7.29,0.885,0.522,32.57,0.727,0.346,0.872,14.57,14.43,13.14,-3.79,9.36,0.221,18.93,0.286,,,,,,,,,0.5006439737748386,38,0.4999090909090908,18.295454545454547,12.356363636363636,0.2214450289043452,38
2024,1,Merrimack,571447,America East,6-9,5.73,8.47,0.818,0.362,27.27,0.479,0.46,0.889,16.13,13.27,14.33,-3.93,10.4,0.261,17.0,0.4,,,,,,,,,0.5018850486912354,35,0.5017857142857143,18.514285714285712,11.699285714285711,0.1827555660951959,37
2024,1,Michigan,571415,Big Ten,10-7,7.65,8.88,0.876,0.588,30.94,0.59,0.455,0.83,20.53,10.76,11.24,1.65,12.88,0.3,15.18,0.588,,,,,,,,,0.5850739331288695,11,0.5859285714285715,19.074285714285715,10.709285714285713,0.18613108448683388,11
2024,1,Monmouth,571416,CAA,5-8,5.0,7.08,0.859,0.474,28.92,0.675,0.231,0.929,14.54,12.69,10.54,-1.0,9.54,0.267,16.92,0.385,,,,,,,,,0.439010545283447,63,0.43823076923076926,17.07384615384615,11.95615384615385,0.25162339191924654,63
2024,1,Mount St. Mary's,571417,MAAC,1-14,4.87,8.2,0.88,0.439,32.27,0.575,0.333,0.912,12.73,12.0,13.33,-5.47,7.87,0.229,17.47,0.067,,,,,,,,,0.5073168293282724,31,0.5075333333333333,17.887333333333334,11.164666666666665,0.17007208929026407,31
2024,1,NJIT,571419,America East,8-6,7.57,8.43,0.83,0.589,31.0,0.792,0.378,0.873,19.36,13.29,10.71,1.07,11.79,0.303,19.93,0.571,,,,,,,,,0.36725862176145546,73,0.3642307692307692,16.02230769230769,12.44923076923077,0.19525492364368327,73
2024,1,Navy,571439,Patriot,9-7,6.38,6.75,0.845,0.571,33.13,0.647,0.365,0.879,17.25,12.38,10.75,0.13,10.88,0.267,17.25,0.563,,,,,,,,,0.5018850486912354,35,0.5025,18.333571428571425,11.444285714285714,0.2085154156685509,35
2024,1,North Carolina,571418,ACC,7-7,7.57,8.57,0.886,0.618,35.43,0.652,0.422,0.854,19.93,10.71,10.43,1.93,12.36,0.267,16.29,0.5,,,,,,,,,0.5595428853863725,15,0.5611428571428572,19.740000000000002,11.212142857142856,0.22174626978433098,15
2024,1,Notre Dame,571420,ACC,16-1,9.41,8.76,0.902,0.571,34.24,0.553,0.675,0.84,25.06,11.88,8.94,6.71,15.65,0.374,14.59,0.941,,,,,,,,,0.5912860006887398,8,0.5920769230769231,19.793076923076917,10.943846153846154,0.13285125374380843,8
2024,1,Ohio St.,571421,Big Ten,6-9,5.0,9.2,0.888,0.541,34.0,0.629,0.35,0.897,15.53,10.8,10.13,0.4,10.53,0.266,16.13,0.4,,,,,,,,,0.6220549959839494,3,0.623,19.562857142857144,11.035714285714286,0.15300746947219837,3
2024,1,Penn,571423,Ivy League,9-6,6.6,6.07,0.861,0.461,28.27,0.62,0.467,0.815,17.47,15.87,10.93,-0.07,10.87,0.304,16.07,0.6,,,,,,,,,0.5820625692640237,12,0.5834615384615385,19.913846153846155,11.204615384615384,0.17120460785702962,12
2024,1,Penn St.,571422,Big Ten,11-5,7.44,7.44,0.885,0.444,31.31,0.676,0.308,0.839,20.63,13.19,9.94,3.25,13.19,0.315,15.75,0.688,,,,,,,,,0.5522102123590636,16,0.5534615384615384,18.974615384615383,11.076153846153847,0.14757611615424632,16
2024,1,Princeton,571424,Ivy League,11-5,6.75,9.56,0.851,0.508,34.06,0.577,0.435,0.899,19.94,13.06,10.44,2.75,13.19,0.289,14.88,0.688,,,,,,,,,0.5228492886271014,23,0.5239230769230769,18.220000000000002,11.462307692307693,0.1573714183503773,23
2024,1,Providence,571425,Big East,7-8,6.8,7.0,0.874,0.444,28.8,0.625,0.353,0.875,18.47,11.13,13.07,-1.4,11.67,0.307,16.4,0.467,,,,,,,,,0.49414640775339724,39,0.49464285714285705,17.809999999999995,11.535714285714288,0.21255742321374077,39
2024,1,Quinnipiac,571426,MAAC,9-5,7.21,6.5,0.879,0.42,29.14,0.643,0.276,0.857,20.29,15.43,10.86,2.21,13.07,0.341,14.5,0.643,,,,,,,,,0.41571828213875284,66,0.4152307692307692,16.275384615384613,11.959230769230768,0.21014359700201846,66
2024,1,Richmond,571427,Atlantic 10,10-6,7.69,9.38,0.877,0.481,33.19,0.745,0.32,0.863,21.31,11.13,9.38,4.25,13.63,0.325,15.56,0.625,,,,,,,,,0.47604882346125055,49,0.47578571428571426,18.217857142857138,11.950000000000001,0.20070240178341825,50
2024,1,Robert Morris,571428,ASUN,5-10,5.53,8.2,0.885,0.532,30.87,0.725,0.211,0.886,15.93,12.33,13.4,-3.0,10.4,0.269,18.73,0.333,,,,,,,,,0.46806895742065724,52,0.46825,18.078333333333333,12.000833333333333,0.20240599669970255,52
2024,1,Rutgers,571429,Big Ten,7-7,5.21,6.21,0.879,0.521,27.86,0.656,0.423,0.889,15.64,13.0,11.07,-0.64,10.43,0.26,13.29,0.5,,,,,,,,,0.5290259313522562,19,0.5296923076923077,18.330769230769228,11.132307692307693,0.16588939068194927,19
2024,1,Sacred Heart,571430,MAAC,13-5,7.44,6.28,0.91,0.525,31.61,0.702,0.5,0.912,20.78,12.44,9.61,3.72,13.33,0.298,15.94,0.722,,,,,,,,,0.40951828082896297,67,0.4082666666666667,16.608666666666668,12.002666666666666,0.18896965070849045,69
2024,1,Saint Joseph's,571432,Atlantic 10,12-4,6.31,9.44,0.883,0.501,32.94,0.759,0.291,0.749,19.38,9.38,10.25,2.81,13.06,0.292,15.56,0.75,,,,,,,,,0.5039431521836563,33,0.5032857142857143,18.92428571428571,11.538571428571426,0.18133017579283714,34
2024,1,Siena,571433,MAAC,8-8,7.31,9.0,0.891,0.473,29.13,0.684,0.382,0.887,19.38,10.69,11.25,0.81,12.06,0.287,15.38,0.5,,,,,,,,,0.40029874743300725,70,0.4014615384615385,16.475384615384613,12.003846153846155,0.23738790565544673,70
2024,1,St. Bonaventure,571375,Atlantic 10,1-11,4.75,7.75,0.748,0.39,24.0,0.635,0.231,0.893,12.67,13.17,14.33,-6.42,7.92,0.262,19.33,0.083,,,,,,,,,0.4680277562767098,53,0.4678333333333333,17.790833333333328,11.755,0.1345893961482685,53
2024,1,St. John's (NY),571431,Big East,4-11,4.6,6.4,0.852,0.469,27.67,0.538,0.2,0.862,13.73,12.67,14.4,-5.27,9.13,0.243,16.07,0.267,,,,,,,,,0.5895350278460437,9,0.5893846153846153,19.436153846153847,10.75,0.14470954381451806,10
2024,1,Stony Brook,571434,CAA,4-10,7.5,6.79,0.835,0.467,30.07,0.604,0.468,0.913,19.36,12.71,11.5,0.36,11.86,0.292,14.71,0.286,,,,,,,,,0.48827227150394964,42,0.48814285714285716,17.77785714285714,11.658571428571431,0.19659561728251693,42
2024,1,Syracuse,571435,ACC,12-6,9.28,8.17,0.871,0.58,35.89,0.644,0.418,0.893,24.0,12.11,11.0,3.72,14.72,0.316,14.94,0.667,,,,,,,,,0.6348146564702299,2,0.6358823529411765,20.724117647058822,10.82529411764706,0.1430001572820777,2
2024,1,Towson,571436,CAA,13-4,9.41,10.29,0.914,0.565,34.88,0.694,0.439,0.812,23.94,10.41,9.12,5.41,14.53,0.338,15.41,0.765,,,,,,,,,0.46240139521640244,55,0.4622,17.70933333333333,11.833333333333334,0.2132579658535643,55
2024,1,UAlbany,571377,America East,10-8,7.06,7.06,0.861,0.559,33.44,0.651,0.317,0.863,19.83,10.83,11.17,1.61,12.78,0.307,16.22,0.556,,,,,,,,,0.5194278609136118,24,0.520375,18.8525,11.848749999999999,0.20556594896772176,24
2024,1,UMBC,571411,America East,5-7,7.75,8.25,0.884,0.491,31.75,0.633,0.361,0.858,19.83,10.33,11.58,0.5,12.08,0.288,16.17,0.417,,,,,,,,,0.4535502512738834,58,0.45354545454545464,17.746363636363636,11.881818181818181,0.22353985352885622,59
2024,1,UMass Lowell,571406,America East,0-12,3.0,5.58,0.845,0.467,28.08,0.526,0.176,0.896,9.58,13.83,15.17,-8.58,6.58,0.202,21.08,0.0,,,,,,,,,0.49014544276585775,40,0.4899166666666666,18.22083333333333,11.784166666666666,0.1345922597658903,40
2024,1,Utah,571376,ASUN,12-5,8.53,9.88,0.879,0.457,33.76,0.721,0.409,0.915,23.35,12.06,10.88,3.94,14.82,0.307,14.06,0.706,,,,,,,,,0.5018850486912354,35,0.5024615384615384,18.273076923076925,11.549999999999999,0.17424545701377933,36
2024,1,VMI,571442,MAAC,7-8,6.4,8.67,0.9,0.527,32.33,0.583,0.36,0.779,18.6,12.0,11.6,0.6,12.2,0.308,17.0,0.467,,,,,,,,,0.39015177915864324,71,0.38971428571428574,15.704999999999998,12.665714285714284,0.24656277918946454,71
2024,1,Vermont,571440,America East,8-8,6.94,7.94,0.878,0.553,35.31,0.554,0.393,0.864,19.25,13.69,12.63,-0.31,12.31,0.336,18.19,0.5,,,,,,,,,0.48369025362827456,47,0.4825714285714286,18.731428571428573,11.883571428571429,0.18170687316417625,47
2024,1,Villanova,571441,Big East,9-7,6.25,11.13,0.827,0.518,31.31,0.622,0.2,0.796,17.13,10.13,10.31,0.56,10.88,0.282,18.69,0.563,,,,,,,,,0.5183941918695314,25,0.5181428571428571,17.483571428571427,11.42357142857143,0.18017287616653746,25
2024,1,Virginia,571443,ACC,12-6,8.61,11.67,0.898,0.518,37.78,0.491,0.594,0.818,22.39,12.06,11.39,2.39,13.78,0.307,15.78,0.667,,,,,,,,,0.6114033428886511,4,0.6106,20.089333333333336,10.61133333333333,0.15276072793751672,5
2024,1,Wagner,571444,MAAC,1-14,3.8,6.47,0.823,0.418,21.8,0.714,0.288,0.934,10.73,12.0,13.73,-6.8,6.93,0.221,17.8,0.067,,,,,,,,,0.48838978651853954,41,0.4885,17.819999999999997,11.22857142857143,0.16067480467435727,41
2024,1,Yale,571445,Ivy League,11-4,7.87,8.0,0.862,0.544,36.13,0.578,0.194,0.822,23.4,12.8,12.8,2.73,15.53,0.324,15.0,0.733,,,,,,,,,0.5449280208023384,18,0.544923076923077,19.37153846153846,11.44923076923077,0.1613517235675679,18
2024,2,Adams St.,571518,RMAC,1-13,3.57,10.43,0.76,0.273,25.57,0.815,0.169,0.902,10.36,13.36,18.71,-11.93,6.79,0.252,22.43,0.071,,,,,,,,,0.439010545283447,64,0.43822222222222224,19.39111111111111,13.254444444444443,0.24656564497908187,64
2024,2,Adelphi,571510,NE10,17-2,8.42,10.79,0.895,0.341,28.26,0.87,0.321,0.772,22.42,14.05,7.74,6.26,14.0,0.33,14.53,0.895,,,,,,,,,0.5706606973020336,11,0.5707857142857142,20.208571428571428,10.834285714285713,0.20370608328507753,11
2024,2,Alabama Huntsville,571511,Peach Belt,7-9,6.19,11.44,0.824,0.481,32.13,0.659,0.32,0.761,19.75,9.44,12.19,1.38,13.56,0.294,17.5,0.438,,,,,,,,,0.47604882346125055,51,0.47633333333333333,18.757333333333335,12.478666666666667,0.2086137313047463,51
2024,2,American Int'l,571512,NE10,5-10,8.07,13.33,0.831,0.335,30.07,0.788,0.266,0.877,19.4,14.6,11.73,-0.4,11.33,0.314,22.0,0.333,,,,,,,,,0.49414640775339724,43,0.4942,18.358,11.767333333333335,0.21060743893161357,43
2024,2,Anderson (SC),571465,SAC,7-9,6.56,9.31,0.899,0.64,39.19,0.667,0.318,0.862,20.25,12.06,11.63,2.06,13.69,0.262,18.88,0.438,,,,,,,,,0.5522102123590636,18,0.5528666666666666,20.421333333333333,11.990666666666666,0.22402138786781547,18
2024,2,Assumption,571513,NE10,7-7,6.0,8.71,0.892,0.518,32.36,0.694,0.25,0.866,17.71,11.79,12.43,-0.71,11.71,0.243,16.86,0.5,,,,,,,,,0.5575638630231748,14,0.558076923076923,20.015384615384615,11.228461538461538,0.2121546828789212,14
2024,2,Barton,571509,Conference Carolinas,7-10,7.82,9.0,0.863,0.465,32.65,0.683,0.194,0.818,19.76,11.12,11.24,0.71,11.94,0.277,16.24,0.412,,,,,,,,,0.5133011137511152,34,0.513,18.83,12.619333333333335,0.21767927477522214,34
2024,2,Belmont Abbey,571482,Conference Carolinas,10-7,7.12,6.35,0.855,0.696,38.41,0.711,0.307,0.906,20.35,12.82,11.29,1.94,13.24,0.288,16.59,0.588,,,,,,,,,0.5312387480409371,26,0.5315333333333333,20.021333333333335,12.391333333333334,0.236882493138593,26
2024,2,Bentley,571450,NE10,9-6,6.4,10.0,0.852,0.556,34.27,0.659,0.286,0.848,18.67,9.13,11.07,1.2,12.27,0.285,16.2,0.6,,,,,,,,,0.5850739331288695,8,0.5848181818181818,20.480909090909094,10.675454545454546,0.22677735103433228,8
2024,2,Bridgeport,571524,CACC,7-8,7.93,12.4,0.809,0.594,33.6,0.628,0.377,0.753,19.53,11.73,10.93,0.67,11.6,0.262,21.4,0.467,,,,,,,,,0.4134599796538414,72,0.4127857142857142,17.302857142857142,12.858571428571427,0.1946770874226008,73
2024,2,CSU Pueblo,571483,RMAC,2-12,5.14,13.36,0.718,0.406,34.07,0.623,0.176,0.819,13.86,10.5,18.57,-9.86,8.71,0.272,24.36,0.143,,,,,,,,,0.43049682575160225,68,0.43022222222222223,19.00222222222222,13.270000000000001,0.2569633686724747,68
2024,2,CUI,584259,RMAC,7-8,7.53,11.8,0.826,0.65,38.13,0.902,0.338,0.84,21.0,9.6,11.0,2.47,13.47,0.295,19.2,0.467,,,,,,,,,0.4535502512738834,61,0.453375,18.61125,13.78375,0.2809657174371991,61
2024,2,Caldwell,571467,CACC,4-8,6.25,9.25,0.76,0.324,27.0,0.622,0.209,0.851,15.58,12.0,17.25,-7.92,9.33,0.317,23.0,0.333,,,,,,,,,0.4330344735988592,67,0.4334166666666666,17.602500000000003,12.354166666666666,0.18093896684302757,67
2024,2,Catawba,571470,SAC,7-8,5.47,8.53,0.849,0.339,26.67,0.691,0.286,0.901,16.8,12.07,12.67,-1.33,11.33,0.276,16.33,0.467,,,,,,,,,0.5039431521836563,36,0.5030666666666668,19.994000000000003,12.107333333333333,0.25287268645616034,37
2024,2,Chestnut Hill,571493,CACC,11-4,8.13,10.0,0.85,0.503,31.33,0.809,0.357,0.817,20.2,12.13,6.87,5.2,12.07,0.327,18.27,0.733,,,,,,,,,0.439010545283447,64,0.43815384615384606,18.56923076923077,13.099230769230768,0.20219405992714645,65
2024,2,Chowan,571485,Conference Carolinas,5-9,7.57,9.57,0.792,0.429,31.36,0.452,0.255,0.82,20.07,15.93,15.86,-3.36,12.5,0.38,19.43,0.357,,,,,,,,,0.3715394491834932,78,0.3707692307692308,16.565384615384616,13.876153846153844,0.2114980101183547,78
2024,2,Coker,571471,SAC,6-9,4.6,12.4,0.839,0.328,22.87,0.678,0.224,0.93,12.4,14.87,13.07,-5.27,7.8,0.24,19.67,0.4,,,,,,,,,0.5018850486912354,38,0.5027857142857142,20.37142857142857,12.31642857142857,0.2552128463435482,38
2024,2,Colorado Mesa,571489,RMAC,13-4,10.12,10.65,0.895,0.624,40.59,0.63,0.367,0.758,26.47,8.59,8.88,7.47,16.35,0.335,16.24,0.765,,,,,,,,,0.5018850486912354,38,0.5018999999999999,19.971000000000004,12.834,0.27969070417159025,40
